User_ID,Activity,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Pressure,Joint_Angle,Postural_Balance,Stride_Dynamics,Heart_Rate,Body_Temperature,Fatigue_Level,Signal_Strength,Latency_ms,Performance_Score
1021,Squats,1.7318764227890548,-2.568659186346471,11.173807827427105,-0.033148939004461,0.02511456126911933,0.05093283649566504,93.70823635654348,135.97682908353448,0.7396991668360273,1.2382416720099805,168,37.645822557307866,0.5512413181226177,-53.102012272654534,96.79873175944924,32.32745021416992
1088,Cycling,-2.180139745911609,2.276280163595808,9.388942208132958,0.020757699217435508,-0.0028918474802012628,-0.11981375285128318,100.24036253350938,41.01472882774133,0.9030998816097358,0.821397857143341,154,36.19867916463624,0.2066729377890758,-61.47342924970637,35.33506809237813,67.22240388497909
1048,Cycling,2.9479912626805684,2.5429942993045342,9.669050777815528,-0.03310398941669846,0.012188151075652638,-0.011023212194713819,109.84483829722244,110.98647539945243,0.9025139866869759,1.4789239393172342,103,37.2352017955103,0.3403315084392068,-66.62130327766499,109.4362139396389,91.51534866185322
1090,Cycling,2.9442339510681874,-0.15997693715459352,8.887612547487612,-0.029555836869235443,-0.026941742301200236,0.030101871169089123,103.05226803494708,30.882121886987587,0.993731018275682,1.4472962944318994,111,36.90146244147061,0.596879287336172,-53.899098439348286,149.57818768212428,79.22147295311319
1058,Jump Rope,-0.5775903927892594,2.0856412116095733,9.988467729066278,0.038163046093742096,-0.07988980759497971,-0.025770693272271935,91.22597588898446,35.64931201915218,0.9135858964196651,1.4546891138073534,126,38.18113907812827,0.9248722554334101,-56.834718814064075,115.13512721469195,51.338216273000626
1041,Jump Rope,0.49274305519472406,-1.534841649214947,9.866814883177407,-0.027750605972484355,0.07327881921823552,-0.054291258614811835,100.51158748124483,147.51740117725933,0.8479730487800341,1.055502446908603,87,38.191698796770815,0.9203763503214917,-61.32894180663095,56.59171989360143,67.60809246841498
1091,Running,-0.10842521710563614,-1.191639080203021,10.876922825292851,0.06654036210172055,-0.023891418868703457,0.10570876089709376,99.93290424779009,98.58328377638472,0.9571983470600658,1.17232367036137,126,37.75194884886809,0.287905904397483,-88.69686470431301,77.22123723909198,81.46284745211264
1059,Jump Rope,1.3527372005425355,-1.653420482794724,9.058606723369744,0.058256186991006736,0.01445062277661694,0.005552007548545335,92.88335631636099,125.66725816290823,0.7313418957447808,1.4678914221403025,137,37.639311186481244,0.7356209777598849,-75.05918327038555,131.32882016407015,37.635497936602064
1079,Squats,1.9120160078471389,-1.2748793185329692,11.46080240193791,0.0010940660285659154,0.0350978745816163,0.006920271707703047,108.40544737604816,139.005128757609,0.8347887462688763,1.4316422394993107,77,37.83422114818964,0.7755190805238095,-64.72441311192583,122.05352937997178,78.24446854921476
1014,Squats,0.3869954881800992,1.084044014283929,10.46471408630889,0.03767307258291644,0.015437910215569657,-0.0654497057437533,98.81530495350738,153.44627978339605,0.7861327332782709,1.3531711331308032,86,36.91496725250702,0.8088230999827948,-69.1099790257294,35.98720974305336,67.19247691693259
1061,Jump Rope,0.7036750646715941,-1.2935285595951667,9.89096897677541,0.0308620227178191,-0.03542956334691077,-0.030618049789811964,109.8911828121948,143.01587022996347,0.7313913420782876,1.0851321128933147,110,37.01129811687656,0.57076228475148,-77.22726694008625,170.54039997755953,69.19293202277481
1061,Lunges,-0.9309063959092745,3.3596145598917975,9.61921563610451,-0.012283263797970179,0.057988248097588596,-0.04489203146859516,98.40144590504329,92.83048833064821,0.9290506254161099,1.1950374562275214,119,37.38426180722176,0.0105079980995878,-84.22304337960894,100.28589332693294,99.15712043845282
1046,Push-Ups,0.6550709503355077,0.690105909521157,9.493430552866151,0.04308173314860732,0.02568395875124345,0.05394876150696515,102.15915405367218,73.6761399594665,0.8532376091496652,1.3550387319516535,133,38.34507031841117,0.7616762854462485,-67.88013669244313,40.85015266001467,50.72590410230163
1061,Jump Rope,0.24414311838597136,1.6267905697426324,9.558656225593495,0.05044510276952635,0.009938682517261425,0.025231681046302596,92.0952507290288,50.08412070678496,0.8670306159692471,0.9911083968780223,108,37.809999685298905,0.10659744982935004,-78.56329696551148,33.33704308919856,100.0
1050,Cycling,-1.3676917331270353,0.7349108742001098,9.968401956935475,-0.04762176153952002,0.008779240179294474,-0.028528184640326477,99.08455647613738,82.04179272334639,0.8233765563730987,1.238514557759678,74,37.37747311124056,0.11687138622040183,-80.67998040764014,193.45483718257475,100.0
1054,Walking,-0.021055664014666832,1.8214044756889183,9.591000039306268,0.007677431916037064,0.08411311721285286,0.02802501193331073,94.77531788007947,77.64416529095124,0.8381011694808205,1.3795540273962996,142,37.92603253724179,0.6056248026461527,-74.04167091780266,63.49167112297374,41.04114426961072
1063,Push-Ups,-0.5747737769791097,-1.3019999993078208,9.159470543492514,0.007125191128808279,-0.03650311096265746,-0.012676007287053863,106.7112959714247,102.74472945426353,0.7348052161369009,1.295218354213031,132,36.92722578059606,0.9835205210253016,-58.58034267142926,182.6327817041114,30.98235387190394
1002,Push-Ups,-0.914243372727088,2.170400307299335,9.974459294836704,0.04248097337253524,0.020762791418387334,0.011724535898927087,105.6783916973508,116.51622313843775,0.901875347286093,1.1356364418337006,127,37.82616675286093,0.24253947326579983,-70.48585990534751,88.0112067660984,89.776678873341
1050,Squats,-1.7197368113993519,0.21140832838715534,8.963711881274612,-0.022192917522466837,-0.026431474580008874,0.011488194359285317,106.48359999250717,157.18231193785618,0.8297342078815642,1.2092258516886107,74,37.02669062070675,0.6458108800512076,-81.3403115800532,83.32507178610615,73.13276288466044
1006,Push-Ups,0.09375409987421393,1.8138991664531086,10.122466901001747,-0.029888016638821437,-0.09681529031700016,0.02101336052397995,104.47218875515902,124.69020419309523,0.945030271938875,1.492072880202056,110,36.69915351753747,0.303653645737601,-85.32387430879807,143.17650423339208,92.721340718267
1020,Jump Rope,-1.1707110094880153,-2.1593460800642763,9.576932964519258,0.00844998301555768,-0.09813672624314404,0.014982596169837301,106.65366447240103,113.68730921758002,0.7588861600429228,1.221391456253047,107,37.52431011880573,0.8987261136105297,-70.040509449008,11.877824677337673,42.3626271784464
1072,Cycling,-0.7066622584540491,0.27087480991254453,10.496730909231845,0.05906796116267865,-0.05073181874883567,0.02105248255824544,94.01657500349842,73.56201645488454,0.7615165280256507,1.3499324278130507,131,37.71719389912546,0.593516892113864,-58.22534406311062,74.23700910977419,52.52418458988118
1038,Cycling,1.6126864128259335,0.21785807517249783,10.789074210695478,-0.05996885577049669,-0.032922158300614776,0.0627904155242787,99.04087553159603,34.48550394478238,0.8937278714592063,1.308623335064364,172,37.14823390294891,0.20747732765647087,-63.887279053842384,67.50268531644369,62.82968279453827
1017,Running,0.9481741519025668,-0.9288546974691623,10.788680560344739,-0.05124030766685639,0.1086474874680432,0.0320281376536762,103.83693759891936,67.45626675110992,0.953801027019219,1.2910434308705543,176,37.413751828388754,0.2621310504454283,-80.71404479427001,174.93863791396882,70.81828084513151
1003,Cycling,-1.4681499717918802,0.4696782446208962,10.118105056052627,-0.026025245398529424,0.034919421715304454,-0.016845088136297977,102.7478499587027,129.8982270597503,0.8416593515854526,1.3014583385798306,60,37.73516518713989,0.43248073041812096,-72.5317365724203,110.53347241394881,95.81762175930568
1088,Cycling,0.5278366018596541,2.309410272002272,10.234831220766846,-0.01712885360407762,0.039417151042971006,-0.004897637299258737,104.32708965748174,56.685352304494224,0.91808616061993,1.1180868258970247,66,37.91927512889377,0.1220435620298127,-55.79078546623725,79.26832987260786,100.0
1059,Squats,0.19917104739623284,-1.0442285384446817,9.477248973881565,-0.08827914012187575,-0.03185392531251781,0.06150852939985332,94.48516766302464,122.58446517763488,0.9997989764479257,1.1319121221626878,112,38.23892869770769,0.07873336826348165,-82.89376368588644,60.555068956946435,100.0
1013,Cycling,2.5525443128001912,1.4427815343074077,10.477639688483348,0.0749097643457574,0.0030663584759724073,0.005621122747410734,91.96869418089979,105.37137953402406,0.9970796919186784,1.1275039161525475,90,36.88636051566082,0.6800613957479561,-68.71677717268412,122.19686367401953,90.95661257620529
1008,Running,2.074717501308412,-1.6911345842197623,10.590501360661724,-0.006515329567455601,0.11530764923731074,-0.01870092086785498,108.33613156149553,52.34139306756043,0.92330105284651,0.8232782250488258,77,38.37869313213148,0.4071650620891203,-75.75073964956634,38.817896703239285,93.43738208597152
1089,Walking,-2.300623088564754,3.1641668919636885,8.232670846475473,-0.014005226208998568,-0.060720883688878236,-0.0315569171065018,101.20343791134717,64.01122481793789,0.9218759469034746,0.9687457312326264,71,37.59319952530772,0.726225791870277,-85.03280980681923,56.7789060166685,92.45400435338466
1052,Jump Rope,1.2916915034379015,1.1769004776550627,10.178347195607264,0.08113187690177087,0.022811939868365706,0.013651905408312357,93.07651849014822,94.51946845324194,0.7742856661596716,0.908194804654918,107,37.96925470674737,0.11005820043762149,-88.00384316356407,65.78631136230246,84.77237911211489
1001,Squats,1.8977958774355483,2.5876759983878586,11.168129807708867,0.03588967475619063,0.08056478834551316,-0.04274284012727881,105.86873163774723,84.38871166402018,0.9500618894631321,1.4205115079780801,89,37.7494226087036,0.6098655479010957,-67.7651446141682,125.50270004531879,81.29652904461621
1083,Walking,0.8390388130924966,1.0080907786406512,9.443709705395216,-0.026771093866667442,0.048297154273611996,0.06423977119171533,108.29859873258565,131.21330018107875,0.8215306381141362,0.9924785565170644,156,36.513929313371015,0.44330679336974044,-89.17004505038484,80.91844221313033,53.83373778677412
1091,Squats,-0.5031182155412862,0.5859197665940425,9.225453023866121,0.00823039226540777,0.09007698069626169,-0.05189091768785399,93.39127037142218,125.47260353062211,0.9885981729600468,0.8969098441258783,170,36.17859595752207,0.057998654457028564,-85.8621553322826,106.0988270228094,84.79589294749393
1059,Lunges,3.6200908726757044,1.1893994107288774,9.380136538913682,-0.0020868566188239363,0.010643262826356432,0.07390338627597108,106.34824910538221,104.69468545149222,0.7244283066120806,0.8838368523376194,66,37.8157161600453,0.5448019782759769,-76.09742875353035,133.58327011565146,79.12573337128512
1070,Push-Ups,0.9771139213905337,-0.2046711950312572,8.295124007170873,0.07241754284646383,0.030172651259354883,-0.014261515793622451,108.66450122638257,136.89571249148028,0.8307521106618178,1.2899928841865111,151,37.27763166948644,0.08280427471454577,-88.25919258576948,191.6916041534606,77.6042055616008
1043,Lunges,2.9648164105923414,-2.426750858337483,9.925983954448911,-0.008371210084179657,0.0054887193395186445,-0.053836867681382794,108.76723200592035,103.14704028896013,0.8667521463050496,0.8042583176404715,172,37.755533421020814,0.8277197477910081,-73.98219094192461,155.31910544952294,33.50863318131742
1007,Cycling,2.0272176442102605,0.6710990197001886,9.829965440097252,-0.0721029770929105,0.02666727795697904,0.009458786928268816,108.28312923307003,155.37060336544383,0.8215468621258495,1.1299130812295557,62,37.19210700978865,0.6319574653900288,-84.78539903292436,86.99878830870045,89.46954124575471
1046,Walking,0.6962019903349557,-1.1332550018996321,9.997026832877301,-0.09386120534026479,-0.04576032061517115,-0.047651957910714464,100.92842024720206,58.23913288964059,0.763173757151483,0.8832097739187375,166,36.78058630104126,0.5569675337604484,-76.00507637199384,152.1723211354788,38.45069245233918
1034,Cycling,-0.8695513672104411,-1.6524928730691033,10.215976621217802,0.0737580673703344,0.03961742044718411,0.0017185880515130148,97.12422634507739,122.83715916827985,0.8778965466347529,1.3947643643451335,122,36.71254477314892,0.13346900446965904,-58.35361251639727,190.4418943746504,94.99800328191618
1077,Push-Ups,-0.036157317228752,0.9544397526579149,9.002006597818525,-0.039430734888131515,0.01471241563835282,-0.02887717657996662,90.14545615388019,78.09273716708083,0.9267753743875413,1.4709152495167208,65,37.826330327174986,0.287457113504083,-64.94542622093368,104.88230367428372,100.0
1080,Squats,-0.3328686791903298,-0.4186627123495409,10.073199199022044,0.0335105827816655,0.0031329683127273656,0.04725366339345457,91.21824453743054,66.2656052746252,0.8934515788060589,1.4711282313504326,154,36.69195020366443,0.49287589713529933,-72.18395688849964,87.99441729334904,46.26643889618197
1035,Push-Ups,-1.821778433473905,1.5415566099085347,10.24319865991573,0.003588171535752598,0.08731958189079271,0.006837480496881609,98.5767803059478,53.450371875802674,0.7703346546424118,1.1093748762627385,161,37.786692177313554,0.633283513639688,-86.32666768579358,24.823552810139944,22.26754741057166
1049,Running,0.9754223624395544,-1.1834111531386053,9.311608269182969,-0.020832739393912874,-0.013269269955238725,-0.05942504160372675,97.98652292783021,101.8254519140007,0.9194823833105572,1.2511603771043576,74,36.95990031579345,0.18323071874215557,-65.23401362741068,179.55037042366382,100.0
1003,Push-Ups,2.3510295029391135,-0.7062434647707397,10.220117998251974,-0.01299237085015628,0.060391101731021635,-0.02985182702130027,93.69427819139766,58.01102625739746,0.777069341813369,1.2197928955575212,130,37.927246010797006,0.008866278133623395,-83.45161389963799,56.822513350794566,78.82153222339839
1001,Running,-0.44745524182717017,1.7254440394520902,9.880706626386742,0.07916889407647665,0.0653639298549878,0.03524736247965647,97.90960056063314,56.04561068829277,0.7525607088772119,1.0450272309701671,102,36.35702481445667,0.3447601872692956,-86.93654624553541,22.152000395636513,74.5382712600775
1005,Push-Ups,3.2454847488371055,0.41976399149641297,9.16881023055662,-0.07240317143215624,0.04277721922927316,0.06435460518952377,93.49300130910736,158.76914766089632,0.9072004046316167,1.1108451439943718,153,36.51244985801086,0.4828714545562436,-63.44015930161569,112.06866245230579,69.52643768998294
1053,Jump Rope,-2.3363741787926005,-2.2159920613592097,10.082788696483677,-0.01932276153779628,-0.04825498353682897,-0.0022637403733841888,106.97582505551681,134.2271641899489,0.9528361738341787,0.8450265880633,150,37.71477901430041,0.18443350559680305,-53.5176040871597,170.72093273268976,77.39354268207508
1003,Running,1.5815453225808054,0.3866413242901665,9.509289256646781,0.045328288034185066,0.01795391486715776,-0.05221982809344519,95.96389755751198,127.2759866330688,0.8444618343089723,1.356989322870041,140,37.400577800495654,0.4921655058552058,-71.5762625291791,87.26066056837996,59.14558668498126
1053,Walking,2.507280353108115,2.221857822883205,10.497065274014387,-0.06415725042231281,0.09792371505657499,0.05270181554254441,101.9712870031662,133.22788136475816,0.8594175379415313,0.9685624585082333,178,36.509695856553996,0.3384858585692687,-88.36016357567544,158.78281933021307,50.07980305462166
1092,Cycling,-0.30604587147159085,-0.7178661669322006,9.560833619930962,0.06586414038887924,-0.09092767673433519,0.035028183744668755,100.05686123998174,155.95997358343652,0.7908242711413697,1.1223691317954634,77,38.257067529317055,0.4550896661064078,-54.78809130325836,168.9152413839592,86.76316100344373
1062,Cycling,-0.27908475771432134,0.8970865446793632,8.51023441823494,0.044612485787681275,-0.009382924714810052,0.06532697921512746,91.03764155187984,104.52596953791645,0.8483854045330097,1.1364345135316507,81,36.68986036853162,0.34745775057859396,-87.32104935505704,96.3366761757741,100.0
1017,Lunges,1.5641477637666017,-1.2740803727338577,10.066986985527652,0.013589784256616845,0.05811542598340999,0.01451045592106533,108.84467438982333,58.631704062371874,0.7395948994037221,1.1924982174059227,120,37.05267849548409,0.6284678497868001,-55.299470291936515,122.28146252868999,50.66308133488274
1089,Cycling,0.7589866649393018,-0.20517491245414354,10.029403247831436,-0.02515784521371338,-0.005766029989381898,-0.026029845789844647,100.54451956500967,142.08725329792108,0.986749248904897,1.372513646521663,179,36.505719854681345,0.04289701099357168,-74.32722507108275,111.44333672239861,80.62682756246232
1043,Squats,-2.9961170151892604,1.6347533046756504,8.71886288720234,-0.07057830775919786,0.04049439084869364,0.025844424269778978,96.50115286783631,126.55499482903171,0.9401081960969788,1.2843167323286249,120,36.97006904585378,0.17090528994427356,-75.38421845507641,188.4472137105553,95.81685804672104
1033,Jump Rope,-1.265059731809071,0.3288475016324603,10.550536115435307,0.035352294706703535,0.07045955142995615,0.016316461172079088,93.16253139266136,83.8600806034425,0.9003919182466554,1.2641441343904345,112,37.229116875278685,0.4327508691109996,-68.28810482174192,147.84608016743465,87.2363100836365
1073,Push-Ups,-0.020324322071189605,1.9339047940734544,10.498220836135479,0.13743224672419438,0.01160031415744013,-0.028743684592301734,96.77053269453671,91.56403481470403,0.8614583115053209,1.168721847063458,85,36.7381176362823,0.3562967155518567,-51.716607302231246,185.81513404632148,88.97124901151687
1061,Lunges,-2.0545472695276006,0.6379536063417924,8.930019807525092,0.0072946267958429074,0.02544952604277703,0.009931929192370306,90.41023206046779,83.46281180225299,0.9376507408683894,0.867169028462613,174,37.922734182991206,0.39163195595381706,-54.05037819656087,51.80189583177466,45.91566299533522
1099,Squats,-0.7112614746448555,3.3281095158012626,9.140373698940088,-0.09130227053659505,0.004593546679010043,-0.009751294441102324,97.27116310696596,150.89248082977053,0.8484271718757412,1.081405930155603,150,36.98483244661562,0.8037606948804797,-71.18679646780932,68.9450018482074,39.8034273775815
1013,Squats,-2.017028137865901,-2.347370053828904,9.657992386970474,0.02287582450633738,0.01489029409851584,0.03717689224918402,100.62971854609009,74.65910949477824,0.7899921724463597,1.4701217959033865,99,37.82377499989692,0.8863316582473657,-62.16707075904726,23.473559904212863,50.94538274726418
1094,Running,-0.5552559458300855,-0.3257900250914473,9.041147868962362,0.04301314857005978,0.10513012174481354,0.02460034551577174,107.4373249170189,155.25295622530243,0.7481122705500016,1.4968836527017768,147,36.51768043847561,0.24866878349757005,-66.7828299062635,104.98251177220345,66.20218745324065
1047,Cycling,-0.5049340909817411,-1.6268006899380771,10.440397184911678,-0.04589262159479686,-0.0031974246340323803,-0.052579569664059495,103.74748835395596,148.33533026301347,0.8942756766405422,1.3113487022706427,175,36.942588741982945,0.8363910602863055,-62.2615368374733,176.04549908332305,29.69268671382261
1014,Walking,0.5276320148905702,-1.524373761687374,9.94897194932721,-0.03227559630446979,-0.017657701897279037,-0.057621128968049544,92.23164626266482,111.96774849226253,0.9788277235079542,0.9592604741522516,67,36.02014572223884,0.4587898652903578,-56.82690159751612,72.10087245483598,100.0
1071,Walking,-0.13763898599925092,-1.5107755407090595,8.706442854111765,-0.0373689114373146,0.05208771145098812,-0.004490558678677681,92.95492648875923,105.3768305030097,0.7460855660513053,0.8713234522023772,80,37.896593959784276,0.2738206192862208,-88.62024684525625,34.37360032037299,89.38070081796062
1077,Lunges,0.7541845815611342,0.25158873307683055,8.97752908715071,-0.026568193343184443,-0.042146116612089654,0.0016409642689657865,98.56246735636749,78.11160640909621,0.754005413515242,1.0903350513323395,152,37.56471661082621,0.9854560710046784,-76.9696058428841,23.004788436520066,16.87103480451297
1086,Jump Rope,0.5753160112108823,0.3394514022328007,10.987719177166403,-0.008608155713902298,-0.030736072863262034,0.03804883870459133,93.91415503277575,32.38399057138449,0.8300818100228605,1.399600331651535,102,38.04455831230114,0.8248017914341673,-51.62683567064531,95.02505177949436,61.05562512763674
1061,Walking,1.5470099913964657,0.6411838874926745,11.335562377915416,-0.04304505542467515,-0.03041726469763112,0.02566519552809445,90.55699555165512,46.59101421090793,0.9420698043759067,1.3053049679265003,80,37.139026970256786,0.994253319086536,-52.026547659003036,41.16413147946503,79.56794168646586
1039,Push-Ups,1.3106745614401738,-1.6845908402168277,10.33872897605251,-0.061791887067611254,-0.012793726122902012,0.07293428216063712,106.10029760236141,128.05007203544133,0.7881768186914514,1.4187245662787733,62,37.9993516092821,0.16819078442825464,-89.5511644009015,75.75976548816966,100.0
1084,Walking,1.152185752702075,-0.48633722849743566,9.588724744849687,0.008718769283750859,-0.01060997324350292,-0.023359673213771494,90.39045141395988,91.30021645646148,0.7761738774010084,1.2310434202883567,90,37.618956360677444,0.14384267394785866,-81.94239480310534,165.796163535663,93.51112584565654
1079,Lunges,4.657301142700082,-1.4464419596345524,9.360037087593424,-0.009133101993185035,0.034954979483275354,-0.026214303471360348,106.61379210396028,49.47895744443585,0.8859898874388501,0.8912298552127846,178,36.0090323313356,0.5033779529442393,-50.249198306225495,82.96900272392963,48.454175321469684
1081,Walking,0.5211039549634932,1.4038223344075738,10.349699418311006,-0.021812088505840835,-0.017118081762933852,-0.0479907002822522,92.88207926065932,64.31491103714322,0.8606844345622995,0.8803571768987148,86,36.634235737721276,0.6386437600345539,-70.28699696402057,125.8754744687076,72.71293871413039
